# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, taken through
# WinPenKit's Wintab digitizer context in Scribble.Avalonia. Paired with
# qt-wintab-stroke-1.75x.csv, drawn by the same hand at the same speed minutes apart on the
# same display, so the difference between the two files is the input path.
# Display scale 1.75x. Mean turn angle 3.93 deg, path 2137px, mean segment 1.02px.
# Distinct from wintab-digitizer-stroke.csv, which is the same context at 2.25x on a 4K
# panel: point density changes with display scale, so the two are not interchangeable.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WintabDigitizerSession
# MaxPressure: 32767
# Captured: 2026-09-12 20:00:30, 2107 points
desktopX,desktopY,pressure
2625.7365982792853,2704.9170437405733,10192
2626.4627020894395,2705.0377073906484,10204
2627.1888058995933,2705.2790346907996,10224
2627.9149097097475,2705.3996983408747,10324
2628.6410135199017,2705.5203619909503,10344
2629.367117330056,2705.641025641026,10360
2630.09322114021,2705.761689291101,10480
2630.819324950364,2705.8823529411766,10488
2631.690649522549,2706.0030165912517,10500
2632.416753332703,2706.1236802413273,10620
2633.288077904888,2706.244343891403,10636
2634.159402477073,2706.244343891403,10716
2635.0307270492576,2706.365007541478,10796
2635.9020516214428,2706.365007541478,10808
2636.773376193628,2706.365007541478,10816
2637.6447007658126,2706.365007541478,10920
2638.5160253379977,2706.4856711915536,10945
2639.5325706722133,2706.4856711915536,10961
2640.4038952443984,2706.4856711915536,11125
2641.420440578614,2706.606334841629,11241
2642.4369859128296,2706.606334841629,11257
2643.4535312470457,2706.606334841629,11349
2644.4700765812613,2706.606334841629,11445
2645.486621915477,2706.7269984917043,11537
2646.357946487662,2706.84766214178,11653
2647.3744918218777,2706.84766214178,11749
2648.3910371560933,2706.968325791855,11773
2649.2623617282784,2707.0889894419306,11889
2650.278907062494,2707.0889894419306,11897
2651.150231634679,2707.209653092006,11921
2652.1667769688947,2707.3303167420813,12029
2653.03810154108,2707.450980392157,12057
2654.0546468752955,2707.5716440422325,12065
2655.071192209511,2707.6923076923076,12173
2655.942516781696,2707.6923076923076,12197
2656.813841353881,2707.812971342383,12209
2657.830386688097,2707.9336349924583,12317
2658.7017112602816,2708.054298642534,12333
2659.427815070436,2708.054298642534,12353
2660.4443604046514,2708.1749622926095,12461
2661.1704642148056,2708.2956259426846,12477
2662.0417887869908,2708.41628959276,12497
2662.767892597145,2708.536953242836,12521
2663.6392171693296,2708.657616892911,12621
2664.5105417415148,2708.7782805429865,12629
2665.3818663136994,2708.8989441930617,12649
2666.2531908858846,2709.0196078431372,12673
2666.979294696039,2709.140271493213,12685
2667.8506192682235,2709.260935143288,12709
2668.7219438404086,2709.3815987933635,12729
2669.5932684125933,2709.502262443439,12737
2670.3193722227475,2709.502262443439,12765
2671.1906967949326,2709.6229260935143,12781
2672.0620213671173,2709.74358974359,12793
2672.9333459393024,2709.864253393665,12809
2673.949891273518,2709.864253393665,12829
2674.821215845703,2709.9849170437406,12837
2675.692540417888,2709.9849170437406,12865
2676.563864990073,2710.105580693816,12973
2677.5804103242886,2710.105580693816,12973
2678.4517348964737,2710.2262443438913,12997
2679.4682802306893,2710.2262443438913,13025
2680.484825564905,2710.346907993967,13033
2681.35615013709,2710.346907993967,13157
2682.3726954713056,2710.4675716440424,13177
2683.3892408055212,2710.5882352941176,13197
2684.2605653777064,2710.5882352941176,13229
2685.422331473953,2710.708898944193,13261
2686.293656046138,2710.8295625942683,13281
2687.3102013803536,2710.8295625942683,13313
2688.1815259525383,2710.950226244344,13433
2689.0528505247235,2711.0708898944195,13433
2690.069395858939,2711.1915535444946,13465
2690.940720431124,2711.31221719457,13589
2691.95726576534,2711.31221719457,13597
2692.973811099556,2711.4328808446458,13621
2693.8451356717405,2711.553544494721,13741
2694.7164602439257,2711.6742081447965,13741
2695.7330055781413,2711.7948717948716,13773
2696.749550912357,2711.7948717948716,13805
2697.620875484542,2711.915535444947,13833
2698.6374208187576,2712.0361990950228,14021
2699.653966152973,2712.0361990950228,14049
2700.6705114871893,2712.156862745098,14069
2701.687056821405,2712.156862745098,14257
2702.55838139359,2712.156862745098,14293
2703.5749267278056,2712.156862745098,14433
2704.736692824052,2712.2775263951735,14465
2705.6080173962373,2712.2775263951735,14641
