# One stroke drawn by hand on a Wacom DTH246, 13 Sep 2026, through Scribble.Wpf on the
# WPF Stylus backend (StylusEventArgs.Timestamp).
#
# This recording splits a claim the docs had run together. The clock is a MILLISECOND
# clock, not a 15.6ms one: sixteen gaps of exactly 1000us appear, scattered through the
# stroke rather than bunched at its start, so the field does express a millisecond. What
# steps by 15.6ms is the DELIVERY -- 531 gaps of 16000us and 329 of 15000us, the Windows
# timer tick -- and WPF hands a whole StylusPointCollection one timestamp per event.
#
# So: 2442 points, 885 distinct timestamps, about three points to a value for the length
# of the stroke. The batching is the effect that reaches a caller, and it would survive a
# finer clock. The 15.6ms figure this page used to carry described the batch cadence and
# was attributed to the clock.
#
# 2442 points across a 13.562s span is 180.1 Hz, the same device the other four hardware
# recordings measured.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# MaxPressure: 1024
# Captured: 2026-09-13 02:29:38, 2442 points
# Timestamp: SystemTicks
desktopX,desktopY,pressure,timeUs
2366.912472914823,2611.0356151005585,183,1422000
2367.61561937315,2611.145481734672,183,1437000
2368.318765831477,2611.3652150028993,183,1437000
2369.021912289804,2611.3652150028993,184,1437000
2369.725058748131,2611.5849482711264,184,1453000
2370.6625873592334,2611.5849482711264,184,1453000
2371.3657338175603,2611.69481490524,185,1453000
2372.0688802758873,2611.69481490524,185,1469000
2372.7720267342143,2611.914548173467,186,1469000
2373.709555345317,2612.024414807581,186,1484000
2374.412701803644,2612.3540147099216,186,1484000
2375.1158482619708,2612.463881344035,186,1484000
2375.8189947202977,2612.5737479781487,187,1500000
2376.5221411786247,2612.6836146122623,187,1500000
2377.4596697897273,2612.793481246376,187,1500000
2378.1628162480542,2612.9033478804895,188,1516000
2378.865962706381,2612.9033478804895,188,1516000
2379.569109164708,2613.1230811487167,188,1516000
2380.506637775811,2613.1230811487167,189,1531000
2381.209784234138,2613.2329477828303,189,1531000
2381.912930692465,2613.4526810510574,189,1531000
2382.616077150792,2613.4526810510574,189,1547000
2383.5536057618947,2613.6724143192846,190,1547000
2384.2567522202216,2613.782280953398,191,1562000
2384.9598986785486,2613.782280953398,191,1562000
2385.6630451368756,2613.782280953398,191,1562000
2386.3661915952025,2613.8921475875118,191,1578000
2387.303720206305,2613.8921475875118,192,1578000
2388.006866664632,2613.8921475875118,192,1578000
2388.710013122959,2614.0020142216254,193,1594000
2389.413159581286,2614.0020142216254,193,1594000
2390.3506881923886,2614.0020142216254,194,1594000
2391.0538346507155,2614.2217474898525,194,1609000
2391.522598956267,2614.2217474898525,194,1609000
2392.225745414594,2614.2217474898525,194,1609000
2392.9288918729208,2614.2217474898525,195,1625000
2393.6320383312477,2614.331614123966,196,1625000
2394.3351847895747,2614.331614123966,196,1625000
2395.2727134006773,2614.4414807580797,196,1641000
2395.507095553453,2614.4414807580797,196,1641000
2396.21024201178,2614.5513473921933,197,1641000
2397.147770622883,2614.5513473921933,197,1656000
2397.85091708121,2614.661214026307,197,1656000
2398.0852992339856,2614.7710806604205,198,1672000
2399.022827845088,2614.9908139286476,198,1672000
2399.725974303415,2614.9908139286476,198,1672000
2400.1947386089664,2615.100680562761,199,1687000
2400.8978850672934,2615.100680562761,199,1687000
2401.6010315256203,2615.210547196875,200,1687000
2402.3041779839473,2615.3204138309884,201,1703000
2402.7729422894986,2615.3204138309884,201,1703000
2403.4760887478255,2615.430280465102,201,1703000
2404.647999511704,2615.5401470992156,202,1719000
2404.8823816644795,2615.5401470992156,203,1719000
2405.819910275582,2615.5401470992156,203,1734000
2406.523056733909,2615.650013733329,203,1734000
2407.226203192236,2615.7598803674427,203,1734000
2407.6949674977873,2615.8697470015563,203,1750000
2408.3981139561142,2616.0894802697835,203,1750000
2409.101260414441,2616.0894802697835,203,1750000
2409.804406872768,2616.3092135380107,203,1766000
2410.7419354838707,2616.4190801721243,205,1766000
2411.445081942198,2616.528946806238,205,1766000
2412.148228400525,2616.6388134403514,205,1781000
2412.851374858852,2616.8585467085786,206,1781000
2413.7889034699547,2616.8585467085786,207,1781000
2414.4920499282816,2616.968413342692,208,1797000
2415.66396069216,2616.968413342692,208,1797000
2416.367107150487,2617.1881466109194,208,1812000
2417.070253608814,2617.1881466109194,209,1812000
2418.0077822199164,2617.4078798791465,210,1812000
2418.945310831019,2617.6276131473737,210,1828000
2419.8828394421216,2617.6276131473737,210,1828000
2420.8203680532242,2617.7374797814873,212,1828000
2421.757896664327,2617.847346415601,212,1844000
2422.6954252754294,2617.847346415601,212,1844000
2423.632953886532,2617.9572130497145,214,1844000
2424.5704824976347,2617.9572130497145,214,1859000
2425.742393261513,2618.067079683828,215,1859000
2426.6799218726155,2618.1769463179417,215,1859000
2427.617450483718,2618.1769463179417,217,1875000
2428.7893612475964,2618.1769463179417,218,1875000
2429.9612720114746,2618.2868129520552,220,1875000
2431.1331827753534,2618.396679586169,221,1891000
2432.3050935392316,2618.396679586169,223,1891000
2433.0082399975586,2618.616412854396,224,1906000
2434.180150761437,2618.836146122623,224,1906000
2435.352061525315,2618.836146122623,226,1906000
2436.2895901364177,2618.9460127567368,226,1922000
2437.461500900296,2619.0558793908504,227,1922000
2438.3990295113986,2619.0558793908504,228,1922000
2439.336558122501,2619.165746024964,228,1937000
2440.5084688863794,2619.2756126590775,229,1937000
2441.6803796502577,2619.2756126590775,229,1937000
2442.3835261085846,2619.4953459273047,231,1953000
2443.5554368724634,2619.4953459273047,231,1953000
2444.7273476363416,2619.6052125614183,231,1953000
2445.4304940946686,2619.6052125614183,233,1969000
2446.602404858547,2619.715079195532,233,1969000
2447.774315622425,2619.715079195532,235,1984000
2448.477462080752,2619.8249458296455,236,1984000
2449.6493728446303,2619.8249458296455,236,1984000
2450.8212836085086,2619.8249458296455,237,2000000
2451.5244300668355,2619.934812463759,239,2000000
2452.696340830714,2620.154545731986,241,2000000
2453.3994872890407,2620.2644123661,241,2016000
2454.571398052919,2620.2644123661,243,2016000
