# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
2603.900631733146,2851.1694387646107,108
2605.775688955351,2851.389172032838,108
2607.1819818720055,2851.389172032838,109
2608.822656941435,2851.7187719351787,109
2610.6977141636403,2851.938505203406,109
2612.104007080294,2852.158238471633,109
2613.7446821497238,2852.2681051057466,109
2615.619739371929,2852.487838373974,110
2617.026032288583,2852.707571642201,110
2618.6667073580124,2852.707571642201,110
2620.541764580218,2853.0371715445417,110
2622.4168218024233,2853.1470381786553,110
2623.8231147190772,2853.476638080996,110
2625.463789788507,2853.696371349223,110
2627.338847010712,2853.806237983337,111
2628.745139927366,2854.025971251564,111
2630.3858149967955,2854.245704519791,112
2632.2608722190007,2854.3555711539047,112
2634.135929441206,2854.575304422132,112
2635.54222235786,2854.795037690359,112
2637.1828974272894,2854.9049043244727,113
2639.057954649495,2855.1246375927,113
2640.464247566149,2855.344370860927,113
2642.339304788354,2855.564104129154,113
2643.9799798577837,2855.673970763268,113
2645.855037079989,2855.893704031495,113
2647.730094302194,2856.113437299722,113
2649.3707693716237,2856.2233039338357,114
2650.7770622882776,2856.3331705679493,114
2652.652119510483,2856.5529038361765,114
2654.0584124271372,2856.66277047029,114
2656.167851802118,2856.66277047029,115
2657.574144718772,2856.992370372631,115
2659.449201940977,2857.1022370067444,115
2661.089877010407,2857.3219702749716,115
2662.4961699270607,2857.431836909085,116
2664.371227149266,2857.5417035431988,116
2666.0119022186955,2857.761436811426,116
2667.4181951353494,2857.981170079653,116
2669.2932523575546,2857.981170079653,116
2670.6995452742085,2858.310769981994,117
2672.3402203436385,2858.530503250221,117
2674.2152775658437,2858.750236518448,117
2675.6215704824976,2858.9699697866754,117
2677.262245551927,2859.299569689016,117
2679.1373027741324,2859.299569689016,118
2680.5435956907863,2859.629169591357,118
2682.184270760216,2859.958769493698,118
2684.059327982421,2860.178502761925,118
2685.4656208990755,2860.3982360301525,118
2687.3406781212807,2860.6179692983796,118
2688.9813531907103,2860.94756920072,118
2690.8564104129155,2861.277169103061,118
2692.2627033295694,2861.4969023712883,119
2694.1377605517746,2861.7166356395155,119
2695.778435621204,2861.9363689077427,119
2697.6534928434094,2862.15610217597,119
2699.5285500656146,2862.375835444197,120
2701.169225135044,2862.595568712424,121
2703.0442823572494,2862.8153019806514,121
2704.4505752739037,2863.0350352488786,121
2706.325632496109,2863.2547685171057,121
2708.200689718314,2863.474501785333,122
2709.8413647877437,2863.5843684194465,123
2711.716422009949,2863.8041016876737,123
2713.591479232154,2864.023834955901,123
2715.4665364543594,2864.1337015900144,124
2716.8728293710133,2864.3534348582416,124
2718.747886593219,2864.463301492355,124
2720.622943815424,2864.5731681264688,125
2722.4980010376294,2864.5731681264688,125
2724.6074404126102,2864.792901394696,126
2726.4824976348154,2864.9027680288095,126
2728.3575548570207,2865.012634662923,127
2730.232612079226,2865.012634662923,128
2732.107669301431,2865.2323679311503,128
2733.9827265236363,2865.2323679311503,128
2735.857783745842,2865.2323679311503,129
2737.732840968047,2865.342234565264,130
2739.6078981902524,2865.4521011993775,130
2741.4829554124576,2865.4521011993775,130
2743.358012634663,2865.561967833491,130
2745.233069856868,2865.6718344676046,130
2747.1081270790733,2865.781701101718,130
2748.9831843012785,2865.891567735832,130
2750.858241523484,2865.891567735832,130
2752.4989165929137,2865.891567735832,130
2754.373973815119,2866.111301004059,131
