# One slow shallow curve drawn by hand on a Wacom DTH246 pen display, 13 Sep 2026, through
# Scribble.WinUINative on the Wintab hi-res digitizer context.
#
# The first recording in this repository taken on real hardware with a time column, and so the
# only measurement of Wintab's pkTime that exists: 1683 points, 1683 distinct timestamps, gaps
# of 5ms or 6ms averaging 5555us for a 180 Hz device. No repeats, no backward steps.
#
# Pressure confirms the DTH246 resolves in steps of 4 across its declared 0..32767 range, so
# 8192 levels rather than 32767: 99.7% of the gaps between distinct pressures are multiples
# of 4, and the smallest step is exactly 4. Reproduced here on a different code path from the
# earlier measurement -- the native C ABI rather than the managed Avalonia sample.
#
# Coordinates are genuinely sub-pixel: none of the 1683 points lands on a whole pixel.
#
# Pen stroke recorded from a live session, in desktop pixels.
# Source: Wintab (high-res)
# MaxPressure: 32767
# Captured: 1683 points
# Timestamp: DeviceTicks
desktopX,desktopY,pressure,timeUs
2509.414767892597,2598.0090497737556,4148,1655000
2510.5765339888435,2598.2503770739063,4176,1661000
2511.883520847121,2598.3710407239819,4196,1666000
2513.1905077053984,2598.6123680241326,4220,1672000
2514.352273801645,2598.7330316742082,4244,1677000
2515.6592606599224,2598.9743589743589,4268,1683000
2516.9662475181999,2599.2156862745096,4296,1688000
2518.2732343764774,2599.3363499245852,4300,1694000
2519.5802212347548,2599.5776772247359,4328,1700000
2520.7419873310014,2599.6983408748115,4336,1705000
2522.0489741892784,2599.9396681749622,4372,1711000
2523.2107402855254,2600.0603318250378,4396,1716000
2524.5177271438024,2600.3016591251885,4428,1722000
2525.8247140020799,2600.4223227752641,4452,1727000
2526.9864800983264,2600.6636500754148,4480,1733000
2528.1482461945729,2600.9049773755655,4516,1738000
2529.3100122908195,2601.1463046757162,4548,1744000
2530.4717783870665,2601.3876319758674,4572,1750000
2531.7787652453435,2601.7496229260937,4600,1755000
2532.7953105795596,2601.9909502262444,4624,1761000
2533.9570766758061,2602.2322775263951,4628,1766000
2534.9736220100217,2602.5942684766214,4684,1772000
2535.9901673442373,2602.8355957767722,4720,1777000
2537.0067126784534,2603.1975867269985,4728,1783000
2538.1684787746999,2603.4389140271492,4732,1788000
2539.1850241089155,2603.8009049773755,4740,1794000
2540.3467902051621,2604.0422322775262,4744,1800000
2541.3633355393781,2604.2835595776774,4768,1805000
2542.3798808735937,2604.5248868778281,4772,1811000
2543.3964262078093,2604.7662141779788,4780,1816000
2544.5581923040559,2604.8868778280544,4804,1822000
2545.7199584003024,2605.1282051282051,4808,1827000
2546.7365037345185,2605.2488687782807,4840,1833000
2547.7530490687341,2605.4901960784314,4868,1838000
2548.9148151649806,2605.610859728507,4872,1844000
2549.9313604991962,2605.8521870286577,4876,1850000
2551.0931265954428,2605.9728506787328,4908,1855000
2552.1096719296588,2606.214177978884,4932,1861000
2553.2714380259054,2606.4555052790347,4936,1866000
2554.287983360121,2606.5761689291103,4984,1872000
2555.3045286943366,2606.817496229261,5020,1877000
2556.4662947905836,2607.0588235294117,5048,1883000
2557.6280608868301,2607.3001508295624,5072,1888000
2558.6446062210457,2607.5414781297136,5076,1894000
2559.8063723172922,2607.7828054298643,5100,1900000
2560.8229176515079,2608.024132730015,5108,1905000
2561.9846837477544,2608.2654600301657,5136,1911000
2563.0012290819705,2608.5067873303169,5140,1916000
2564.162995178217,2608.7481146304676,5148,1922000
2565.1795405124326,2608.9894419306183,5180,1927000
2566.3413066086791,2609.2307692307691,5188,1933000
2567.3578519428947,2609.4720965309202,5236,1938000
2568.5196180391417,2609.7134238310709,5240,1944000
2569.6813841353883,2609.9547511312217,5276,1950000
2570.6979294696039,2610.1960784313724,5304,1955000
2571.8596955658504,2610.4374057315235,5336,1961000
2572.876240900066,2610.7993966817498,5344,1966000
2574.0380069963126,2611.0407239819006,5384,1972000
2575.0545523305286,2611.2820512820513,5432,1977000
2576.0710976647442,2611.523378582202,5460,1983000
2577.2328637609908,2611.8853695324283,5492,1988000
2578.2494090952064,2612.126696832579,5532,1994000
2579.4111751914534,2612.3680241327302,5560,2000000
2580.427720525669,2612.6093514328809,5588,2005000
2581.4442658598846,2612.9713423831072,5628,2011000
2582.4608111941002,2613.2126696832579,5664,2016000
2583.4773565283162,2613.4539969834086,5712,2022000
2584.4939018625319,2613.6953242835598,5768,2027000
2585.5104471967475,2613.9366515837105,5816,2033000
2586.5269925309635,2614.1779788838612,5852,2038000
2587.5435378651791,2614.4193061840119,5900,2044000
2588.7053039614257,2614.6606334841631,5948,2050000
2589.8670700576722,2614.7812971342382,5988,2055000
2590.8836153918883,2615.0226244343889,6036,2061000
2592.0453814881348,2615.1432880844645,6080,2066000
2593.2071475843813,2615.3846153846152,6128,2072000
2594.3689136806279,2615.6259426847664,6184,2077000
2595.5306797768744,2615.7466063348415,6232,2083000
2596.8376666351519,2615.8672699849171,6296,2088000
2597.9994327313984,2615.9879336349923,6360,2094000
2599.161198827645,2616.1085972850678,6416,2099000
2600.3229649238915,2616.2292609351434,6472,2105000
2601.629951782169,2616.3499245852186,6536,2111000
2602.7917178784155,2616.4705882352941,6572,2116000
2604.098704736693,2616.5912518853697,6580,2122000
2605.2604708329395,2616.7119155354449,6636,2127000
2606.4222369291861,2616.8325791855204,6672,2133000
2607.5840030254326,2617.0739064856712,6680,2138000
2608.7457691216791,2617.1945701357467,6728,2144000
2609.9075352179257,2617.3152337858219,6772,2149000
2611.0693013141722,2617.556561085973,6784,2155000
2612.2310674104187,2617.6772247360482,6828,2161000
2613.3928335066653,2617.7978883861238,6868,2166000
2614.5545996029118,2618.0392156862745,6876,2172000
2615.7163656991584,2618.1598793363501,6928,2177000
2616.8781317954049,2618.4012066365008,6940,2183000
2618.0398978916519,2618.6425339366515,6980,2188000
2619.2016639878984,2618.7631975867271,6992,2194000
2620.363430084145,2618.8838612368022,7044,2199000
2621.5251961803915,2619.1251885369534,7056,2205000
2622.832183038669,2619.3665158371041,7112,2211000
2623.9939491349155,2619.4871794871797,7120,2216000
2625.155715231162,2619.6078431372548,7176,2222000
2626.3174813274086,2619.8491704374055,7184,2227000
2627.4792474236551,2619.9698340874811,7228,2233000
2628.7862342819326,2620.0904977375567,7240,2238000
2629.9480003781791,2620.3318250377074,7284,2244000
2631.1097664744257,2620.452488687783,7292,2249000
2632.4167533327031,2620.6938159879337,7304,2255000
2633.5785194289497,2620.8144796380088,7348,2261000
