# Raw Wintab pkTime read against GetTickCount64, one row per packet, taken on a Wacom DTH246
# on 13 Sep 2026 through Scribble.WinForms on the hi-res digitizer context.
#
# This is the measurement that settled pkTime's origin, which Wintab documents nowhere and
# which no stroke recording could answer -- StrokeRecorder writes times relative to the first
# point by design, so it carries no machine uptime at all.
#
# The answer: pkTime is counted on the GetTickCount64 epoch. Over 6217 packets spanning
# 41703ms, pkTime advanced 41703ms against 41703ms of wall clock, and the offset between the
# two stayed between -6ms and +34ms. The run contained a deliberate five-second pause with the
# pen away from the tablet: a counter that only advanced while packets arrived would have
# fallen five seconds behind across it, and this one did not.
#
# The negative end of that offset range is not noise. GetTickCount64 advances in steps of
# about 15.6ms while pkTime is finer, so a packet stamped just after a tick genuinely reads
# ahead of it. The median offset of 15ms is mostly that quantisation rather than delivery
# latency. The first version of the analysis subtracted in unsigned 32-bit arithmetic and
# reported that -1ms as 4294967295, declaring the clock unanchorable; the regression case for
# it is probe/tick-lags-pktime in --selftest-clock.
#
# What it changed: both Wintab sessions now anchor against the system clock instead of
# watching for a backward jump, so a wrap that happens while a session is stopped, or across a
# gap where the capture region discarded every packet, is recovered rather than missed.
#
pkTime,tickCount64
132286455,132286468
132286461,132286468
132286467,132286484
132286472,132286484
132286478,132286484
132286483,132286500
132286489,132286500
132286494,132286515
132286500,132286515
132286505,132286515
132286511,132286531
132286517,132286531
132286522,132286531
132286528,132286546
132286533,132286546
132286539,132286546
132286544,132286562
132286550,132286562
132286555,132286562
132286561,132286578
132286567,132286578
132286572,132286578
132286578,132286593
132286583,132286593
132286589,132286593
132286594,132286609
132286600,132286609
132286605,132286625
132286611,132286625
132286617,132286625
132286622,132286640
132286628,132286640
132286633,132286640
132286639,132286656
132286644,132286656
132286650,132286656
132286655,132286671
132286661,132286671
132286667,132286687
132286672,132286687
132286678,132286687
132286683,132286703
132286689,132286703
132286694,132286703
132286700,132286718
132286705,132286718
132286711,132286718
132286717,132286734
132286722,132286734
132286728,132286734
132286733,132286750
132286739,132286750
132286744,132286765
132286750,132286765
132286755,132286765
132286761,132286781
132286767,132286781
132286772,132286781
132286778,132286796
132286783,132286796
132286789,132286796
132286794,132286812
132286800,132286812
132286805,132286812
132286811,132286828
132286817,132286828
132286822,132286828
132286828,132286843
132286833,132286843
132286839,132286843
132286844,132286859
132286850,132286859
132286855,132286875
132286861,132286875
132286867,132286875
132286872,132286890
132286878,132286890
132286883,132286890
132286889,132286906
132286894,132286906
132286900,132286906
132286905,132286921
132286911,132286921
132286917,132286921
132286922,132286937
132286928,132286937
132286933,132286953
132286939,132286953
132286944,132286953
132286950,132286968
132286955,132286968
132286961,132286968
132286967,132286984
132286972,132286984
132286978,132286984
132286983,132287000
132286989,132287000
132286994,132287015
132287000,132287015
132287005,132287015
132287011,132287031
132287017,132287031
132287022,132287031
132287028,132287046
132287033,132287046
132287039,132287046
132287044,132287062
132287050,132287062
132287055,132287062
132287061,132287078
132287067,132287078
132287072,132287078
132287078,132287093
132287083,132287093
132287089,132287109
132287094,132287109
132287100,132287109
132287105,132287125
132287111,132287125
132287117,132287125
132287122,132287140
132287128,132287140
132287133,132287140
132287139,132287156
132287144,132287156
132287150,132287156
132287155,132287171
132287161,132287171
132287167,132287187
132287172,132287187
132287178,132287187
132287183,132287203
132287189,132287203
132287194,132287203
132287200,132287218
132287205,132287218
132287211,132287218
132287217,132287234
132287222,132287234
132287228,132287250
132287233,132287250
132287239,132287250
132287244,132287265
132287250,132287265
132287255,132287265
132287261,132287281
132287267,132287281
132287272,132287281
132287278,132287296
132287283,132287296
132287289,132287296
132287294,132287312
132287300,132287312
132287305,132287312
132287311,132287328
132287317,132287328
132287322,132287328
132287328,132287343
132287333,132287343
132287339,132287359
132287344,132287359
132287350,132287359
132287355,132287375
132287361,132287375
132287367,132287375
132287372,132287390
132287378,132287390
132287383,132287390
132287389,132287406
132287394,132287406
132287400,132287421
132287405,132287421
132287411,132287421
132287417,132287437
132287422,132287437
132287428,132287437
132287433,132287453
132287439,132287453
132287444,132287453
132287450,132287468
132287455,132287468
132287461,132287484
132287467,132287484
132287472,132287484
132287478,132287500
132287483,132287500
132287489,132287500
132287494,132287515
132287500,132287515
132287505,132287515
132287511,132287531
132287516,132287531
132287522,132287531
132287528,132287546
132287533,132287546
132287539,132287546
132287544,132287562
132287550,132287562
132287555,132287562
132287561,132287578
132287566,132287578
132287572,132287578
132287578,132287593
132287583,132287593
132287589,132287609
132287594,132287609
132287600,132287609
132287605,132287625
132287611,132287625
132287616,132287625
132287622,132287640
132287628,132287640
132287633,132287640
132287639,132287656
132287644,132287656
132287650,132287671
132287655,132287671
132287661,132287671
132287666,132287687
132287672,132287687
132287678,132287687
132287683,132287703
132287689,132287703
132287694,132287703
132287700,132287718
132287705,132287718
132287711,132287734
132287716,132287734
132287722,132287734
132287728,132287750
132287733,132287750
132287739,132287750
132287744,132287765
132287750,132287765
132287755,132287765
132287761,132287781
132287766,132287781
132287772,132287781
132287778,132287796
132287783,132287796
132287789,132287796
132287794,132287812
132287800,132287812
132287805,132287812
132287811,132287828
132287816,132287828
132287822,132287843
132287828,132287843
132287833,132287843
132287839,132287859
132287844,132287859
132287850,132287859
132287855,132287875
132287861,132287875
132287866,132287875
132287872,132287890
132287878,132287890
132287883,132287890
132287889,132287906
132287894,132287906
132287900,132287921
132287905,132287921
132287911,132287921
132287916,132287937
132287922,132287937
132287928,132287937
132287933,132287953
132287939,132287953
132287944,132287953
132287950,132287968
132287955,132287968
132287961,132287984
132287966,132287984
132287972,132287984
132287978,132288000
132287983,132288000
132287989,132288000
132287994,132288015
132288000,132288015
132288005,132288015
132288011,132288031
132288016,132288031
132288022,132288031
132288028,132288046
132288033,132288046
132288039,132288046
132288044,132288062
132288050,132288062
132288055,132288062
132288061,132288078
132288066,132288078
132288072,132288093
132288078,132288093
132288083,132288093
132288089,132288109
132288094,132288109
132288100,132288109
132288105,132288125
132288111,132288125
132288116,132288125
132288122,132288140
132288128,132288140
132288133,132288140
132288139,132288156
132288144,132288156
132288150,132288171
132288155,132288171
132288161,132288171
132288166,132288187
132288172,132288187
132288178,132288187
132288183,132288203
132288189,132288203
132288194,132288218
132288200,132288218
132288205,132288218
132288211,132288234
132288216,132288234
132288222,132288234
132288228,132288250
132288233,132288250
132288239,132288250
132288244,132288265
132288250,132288265
132288255,132288265
132288261,132288281
132288266,132288281
132288272,132288281
132288278,132288296
132288283,132288296
132288289,132288296
132288294,132288312
132288300,132288312
132288305,132288312
132288311,132288328
132288316,132288328
132288322,132288343
132288328,132288343
132288333,132288343
132288339,132288359
132288344,132288359
132288350,132288359
132288355,132288375
132288361,132288375
132288366,132288375
132288372,132288390
132288378,132288390
132288383,132288390
132288389,132288406
132288394,132288406
132288400,132288421
132288405,132288421
132288411,132288421
132288416,132288437
132288422,132288437
132288428,132288437
132288433,132288453
132288439,132288453
132288444,132288453
132288450,132288468
132288455,132288468
132288461,132288468
132288466,132288484
132288472,132288484
132288478,132288500
132288483,132288500
132288489,132288500
132288494,132288515
132288500,132288515
132288505,132288515
132288511,132288531
132288516,132288531
132288522,132288531
132288528,132288546
132288533,132288546
132288539,132288546
132288544,132288562
132288550,132288562
132288555,132288562
132288561,132288578
132288566,132288578
132288572,132288593
132288578,132288593
132288583,132288593
132288589,132288609
132288594,132288609
132288600,132288609
132288605,132288625
132288611,132288625
132288616,132288625
132288622,132288640
132288627,132288640
132288633,132288656
132288639,132288656
132288644,132288656
132288650,132288671
132288655,132288671
132288661,132288671
132288666,132288687
132288672,132288687
132288677,132288687
132288683,132288703
132288689,132288703
132288694,132288718
132288700,132288718
132288705,132288718
132288711,132288734
132288716,132288734
132288722,132288734
132288727,132288750
132288733,132288750
132288739,132288750
132288744,132288765
132288750,132288765
132288755,132288765
132288761,132288781
132288766,132288781
132288772,132288781
132288777,132288796
132288783,132288796
132288789,132288796
132288794,132288812
132288800,132288812
132288805,132288812
132288811,132288828
132288816,132288828
132288822,132288843
132288827,132288843
132288833,132288843
132288839,132288859
132288844,132288859
132288850,132288859
132288855,132288875
132288861,132288875
132288866,132288890
132288872,132288890
132288877,132288890
132288883,132288890
132288889,132288906
132288894,132288906
132288900,132288921
132288905,132288921
132288911,132288921
132288916,132288937
132288922,132288937
132288927,132288937
132288933,132288953
132288939,132288953
132288944,132288968
132288950,132288968
132288955,132288968
132288961,132288984
132288966,132288984
132288972,132288984
132288977,132289000
132288983,132289000
132288989,132289000
132288994,132289015
132289000,132289015
132289005,132289015
132289011,132289031
132289016,132289031
132289022,132289031
132289027,132289046
132289033,132289046
132289039,132289046
132289044,132289062
132289050,132289062
132289055,132289078
132289061,132289078
132289066,132289078
132289072,132289093
132289077,132289093
132289083,132289093
132289089,132289109
132289094,132289109
132289100,132289109
132289105,132289125
132289111,132289125
132289116,132289140
132289122,132289140
132289127,132289140
132289133,132289140
132289139,132289156
132289144,132289156
132289150,132289171
132289155,132289171
132289161,132289171
132289166,132289187
132289172,132289187
132289177,132289187
132289183,132289203
132289189,132289203
132289194,132289203
132289200,132289218
132289205,132289218
132289211,132289234
132289216,132289234
132289222,132289234
132289227,132289250
132289233,132289250
132289239,132289250
132289244,132289265
132289250,132289265
132289255,132289265
132289261,132289281
132289266,132289281
132289272,132289281
132289277,132289296
132289283,132289296
132289289,132289296
132289294,132289312
132289300,132289312
132289305,132289328
132289311,132289328
132289316,132289328
132289322,132289343
132289327,132289343
132289333,132289343
132289339,132289359
132289344,132289359
132289350,132289359
132289355,132289375
132289361,132289375
132289366,132289375
132289372,132289390
132289377,132289390
132289383,132289406
132289389,132289406
132289394,132289406
132289400,132289421
132289405,132289421
132289411,132289421
132289416,132289437
132289422,132289437
132289427,132289437
132289433,132289453
132289439,132289453
132289444,132289468
132289450,132289468
132289455,132289468
132289461,132289484
132289466,132289484
132289472,132289484
132289477,132289500
132289483,132289500
132289489,132289500
132289494,132289515
132289500,132289515
132289505,132289515
132289511,132289531
132289516,132289531
132289522,132289531
132289527,132289546
132289533,132289546
132289539,132289546
132289544,132289562
132289550,132289562
132289555,132289562
132289561,132289578
132289566,132289578
132289572,132289593
132289577,132289593
132289583,132289593
132289589,132289609
132289594,132289609
132289600,132289609
132289605,132289625
132289611,132289625
132289616,132289640
132289622,132289640
132289627,132289640
132289633,132289656
132289639,132289656
132289644,132289656
132289650,132289671
132289655,132289671
132289661,132289671
132289666,132289687
132289672,132289687
132289677,132289687
132289683,132289703
132289689,132289703
132289694,132289718
132289700,132289718
132289705,132289718
132289711,132289734
132289716,132289734
132289722,132289734
132289727,132289750
132289733,132289750
132289738,132289750
132289744,132289765
132289750,132289765
132289755,132289765
132289761,132289781
132289766,132289781
132289772,132289781
132289777,132289796
132289783,132289796
132289788,132289812
132289794,132289812
132289800,132289812
132289805,132289828
132289811,132289828
132289816,132289828
132289822,132289843
132289827,132289843
132289833,132289843
132289838,132289859
132289844,132289859
132289850,132289859
132289855,132289875
132289861,132289875
132289866,132289875
132289872,132289890
132289877,132289890
132289883,132289906
132289888,132289906
132289894,132289906
132289900,132289921
132289905,132289921
132289911,132289921
132289916,132289937
132289922,132289937
132289927,132289937
132289933,132289953
132289938,132289953
132289944,132289968
132289950,132289968
132289955,132289968
132289961,132289984
132289966,132289984
132289972,132289984
132289977,132290000
132289983,132290000
132289988,132290000
132289994,132290015
132290000,132290015
132290005,132290015
132290011,132290031
132290016,132290031
132290022,132290031
132290027,132290046
132290033,132290046
132290038,132290046
132290044,132290062
132290050,132290062
132290055,132290078
132290061,132290078
132290066,132290078
132290072,132290093
132290077,132290093
132290083,132290093
132290088,132290109
132290094,132290109
132290100,132290109
132290105,132290125
132290111,132290125
132290116,132290140
132290122,132290140
132290127,132290140
132290133,132290156
132290138,132290156
132290144,132290156
132290150,132290171
132290155,132290171
132290161,132290171
132290166,132290187
132290172,132290187
132290177,132290187
132290183,132290203
132290188,132290203
132290194,132290218
132290200,132290218
132290205,132290218
132290211,132290234
132290216,132290234
132290222,132290234
132290227,132290250
132290233,132290250
132290238,132290250
132290244,132290265
132290250,132290265
132290255,132290265
132290261,132290281
132290266,132290281
132290272,132290281
132290277,132290296
132290283,132290296
132290288,132290296
132290294,132290312
132290300,132290312
132290305,132290328
132290311,132290328
132290316,132290328
132290322,132290343
132290327,132290343
132290333,132290343
132290338,132290359
132290344,132290359
132290350,132290359
132290355,132290375
132290361,132290375
132290366,132290390
132290372,132290390
132290377,132290390
132290383,132290406
132290388,132290406
132290394,132290406
132290400,132290421
132290405,132290421
132290411,132290421
132290416,132290437
132290422,132290437
132290427,132290453
132290433,132290453
132290438,132290453
132290444,132290468
132290450,132290468
132290455,132290468
132290461,132290484
132290466,132290484
132290472,132290484
132290477,132290500
132290483,132290500
132290488,132290500
132290494,132290515
132290500,132290515
132290505,132290515
132290511,132290531
132290516,132290531
132290522,132290546
132290527,132290546
132290533,132290546
132290538,132290546
132290544,132290562
132290550,132290562
132290555,132290578
132290561,132290578
132290566,132290578
132290572,132290593
132290577,132290593
132290583,132290593
132290588,132290609
132290594,132290609
132290600,132290609
132290605,132290625
132290611,132290625
132290616,132290640
132290622,132290640
132290627,132290640
132290633,132290656
132290638,132290656
132290644,132290656
132290650,132290671
132290655,132290671
132290661,132290671
132290666,132290687
132290672,132290687
132290677,132290703
132290683,132290703
132290688,132290703
132290694,132290718
132290700,132290718
132290705,132290718
132290711,132290734
132290716,132290734
132290722,132290734
132290727,132290750
132290733,132290750
132290738,132290750
132290744,132290765
132290750,132290765
132290755,132290765
132290761,132290781
132290766,132290781
132290772,132290781
132290777,132290796
132290783,132290796
132290788,132290812
132290794,132290812
132290800,132290812
132290805,132290828
132290811,132290828
132290816,132290828
132290822,132290843
132290827,132290843
132290833,132290843
132290838,132290859
132290844,132290859
132290849,132290859
132290855,132290875
132290861,132290875
132290866,132290890
132290872,132290890
132290877,132290890
132290883,132290906
132290888,132290906
132290894,132290906
132290899,132290921
132290905,132290921
132290911,132290921
132290916,132290937
132290922,132290937
132290927,132290953
132290933,132290953
132290938,132290953
132290944,132290968
132290949,132290968
132290955,132290968
132290961,132290984
132290966,132290984
132290972,132290984
132290977,132291000
132290983,132291000
132290988,132291000
132290994,132291015
132290999,132291015
132291005,132291015
132291011,132291031
132291016,132291031
132291022,132291031
132291027,132291046
132291033,132291046
132291038,132291062
132291044,132291062
132291049,132291062
132291055,132291078
132291061,132291078
132291066,132291078
132291072,132291093
132291077,132291093
132291083,132291093
132291088,132291109
132291094,132291109
132291099,132291125
132291105,132291125
132291111,132291125
132291116,132291140
132291122,132291140
132291127,132291140
132291133,132291156
132291138,132291156
132291144,132291156
132291149,132291171
132291155,132291171
132291161,132291171
132291166,132291187
132291172,132291187
132291177,132291203
132291183,132291203
132291188,132291203
132291194,132291218
132291199,132291218
132291205,132291218
132291211,132291234
132291216,132291234
132291222,132291234
132291227,132291250
132291233,132291250
132291238,132291250
132291244,132291265
132291249,132291265
132291255,132291265
132291261,132291281
132291266,132291281
132291272,132291281
132291277,132291296
132291283,132291296
132291288,132291312
132291294,132291312
132291299,132291312
132291305,132291328
132291311,132291328
132291316,132291328
132291322,132291343
132291327,132291343
132291333,132291343
132291338,132291359
132291344,132291359
132291349,132291375
132291355,132291375
132291361,132291375
132291366,132291390
132291372,132291390
132291377,132291390
132291383,132291406
132291388,132291406
132291394,132291406
132291399,132291421
132291405,132291421
132291411,132291421
132291416,132291437
132291422,132291437
132291427,132291453
132291433,132291453
132291438,132291453
132291444,132291468
132291449,132291468
132291455,132291468
132291461,132291484
132291466,132291484
132291472,132291484
132291477,132291500
132291483,132291500
132291488,132291500
132291494,132291515
132291499,132291515
132291505,132291515
132291511,132291531
132291516,132291531
132291522,132291531
132291527,132291546
132291533,132291546
132291538,132291562
132291544,132291562
132291549,132291562
132291555,132291578
132291561,132291578
132291566,132291578
132291572,132291593
132291577,132291593
132291583,132291593
132291588,132291609
132291594,132291609
132291599,132291625
132291605,132291625
132291611,132291625
132291616,132291640
132291622,132291640
132291627,132291640
132291633,132291656
132291638,132291656
132291644,132291656
132291649,132291671
132291655,132291671
132291661,132291671
132291666,132291687
132291672,132291687
132291677,132291703
132291683,132291703
132291688,132291703
132291694,132291718
132291699,132291718
132291705,132291718
132291711,132291734
132291716,132291734
132291722,132291734
132291727,132291750
132291733,132291750
132291738,132291750
132291744,132291765
132291749,132291765
132291755,132291765
132291761,132291781
132291766,132291781
132291772,132291796
132291777,132291796
132291783,132291796
132291788,132291812
132291794,132291812
132291799,132291812
132291805,132291828
132291811,132291828
132291816,132291828
132291822,132291843
132291827,132291843
132291833,132291843
132291838,132291859
132291844,132291859
132291849,132291875
132291855,132291875
132291861,132291875
132291866,132291890
132291872,132291890
132291877,132291890
132291883,132291906
132291888,132291906
132291894,132291906
132291899,132291921
132291905,132291921
132291911,132291921
132291916,132291937
132291922,132291937
132291927,132291953
132291933,132291953
132291938,132291953
132291944,132291968
132291949,132291968
132291955,132291968
132291960,132291984
132291966,132291984
132291972,132291984
132291977,132292000
132291983,132292000
132291988,132292000
132291994,132292015
132291999,132292015
132292005,132292015
132292010,132292031
132292016,132292031
132292022,132292046
132292027,132292046
132292033,132292046
132292038,132292062
132292044,132292062
132292049,132292062
132292055,132292078
132292060,132292078
132292066,132292078
132292072,132292093
132292077,132292093
132292083,132292093
132292088,132292109
132292094,132292109
132292099,132292109
132292105,132292125
132292110,132292125
132292116,132292140
132292122,132292140
132292127,132292140
132292133,132292156
132292138,132292156
132292144,132292171
132292149,132292171
132292155,132292171
132292160,132292171
132292166,132292187
132292172,132292187
132292177,132292203
132292183,132292203
132292188,132292203
132292194,132292218
132292199,132292218
132292205,132292218
132292210,132292234
132292216,132292234
132292222,132292234
132292227,132292250
132292233,132292250
132292238,132292250
132292244,132292265
132292249,132292265
132292255,132292265
132292260,132292281
132292266,132292281
132292272,132292296
132292277,132292296
132292283,132292296
132292288,132292312
132292294,132292312
132292299,132292312
132292305,132292328
132292310,132292328
132292316,132292328
132292322,132292343
132292327,132292343
132292333,132292343
132292338,132292359
132292344,132292359
132292349,132292375
132292355,132292375
132292360,132292375
132292366,132292390
132292372,132292390
132292377,132292390
132292383,132292406
132292388,132292406
132292394,132292406
132292399,132292421
132292405,132292421
132292410,132292421
132292416,132292437
132292422,132292437
132292427,132292453
132292433,132292453
132292438,132292453
132292444,132292468
132292449,132292468
132292455,132292468
132292460,132292484
132292466,132292484
132292472,132292484
132292477,132292500
132292483,132292500
132292488,132292500
132292494,132292515
132292499,132292515
132292505,132292515
132292510,132292531
132292516,132292531
132292522,132292546
132292527,132292546
132292533,132292546
132292538,132292562
132292544,132292562
132292549,132292562
132292555,132292578
132292560,132292578
132292566,132292578
132292572,132292593
132292577,132292593
132292583,132292593
132292588,132292609
132292594,132292609
132292599,132292625
132292605,132292625
132292610,132292625
132292616,132292640
132292622,132292640
132292627,132292640
132292633,132292656
132292638,132292656
132292644,132292671
132292649,132292671
132292655,132292671
132292660,132292687
132292666,132292687
132292672,132292687
132292677,132292703
132292683,132292703
132292688,132292703
132292694,132292718
132292699,132292718
132292705,132292718
132292710,132292734
132292716,132292734
132292722,132292734
132292727,132292750
132292733,132292750
132292738,132292750
132292744,132292765
132292749,132292765
132292755,132292765
132292760,132292781
132292766,132292781
132292772,132292796
132292777,132292796
132292783,132292796
132292788,132292812
132292794,132292812
132292799,132292812
132292805,132292828
132292810,132292828
132292816,132292843
132292822,132292843
132292827,132292843
132292833,132292843
132292838,132292859
132292844,132292859
132292849,132292875
132292855,132292875
132292860,132292875
132292866,132292890
132292872,132292890
132292877,132292890
132292883,132292906
132292888,132292906
132292894,132292906
132292899,132292921
132292905,132292921
132292910,132292937
132292916,132292937
132292922,132292937
132292927,132292953
132292933,132292953
132292938,132292953
132292944,132292968
132292949,132292968
132292955,132292968
132292960,132292984
132292966,132292984
132292972,132292984
132292977,132293000
132292983,132293000
132292988,132293000
132292994,132293015
132292999,132293015
132293005,132293031
132293010,132293031
132293016,132293031
132293022,132293046
132293027,132293046
132293033,132293046
132293038,132293062
132293044,132293062
132293049,132293062
132293055,132293078
132293060,132293078
132293066,132293078
132293071,132293093
132293077,132293093
132293083,132293109
132293088,132293109
132293094,132293109
132293099,132293125
132293105,132293125
132293110,132293125
132293116,132293140
132293121,132293140
132293127,132293140
132293133,132293156
132293138,132293156
132293144,132293156
132293149,132293171
132293155,132293171
132293160,132293187
132293166,132293187
132293171,132293187
132293177,132293203
132293183,132293203
132293188,132293203
132293194,132293218
132293199,132293218
132293205,132293218
132293210,132293234
132293216,132293234
132293221,132293234
132293227,132293250
132293233,132293250
132293238,132293250
132293244,132293265
132293249,132293265
132293255,132293265
132293260,132293281
132293266,132293281
132293271,132293296
132293277,132293296
132293283,132293296
132293288,132293312
132293294,132293312
132293299,132293312
132293305,132293328
132293310,132293328
132293316,132293328
132293321,132293343
132293327,132293343
132293333,132293359
132293338,132293359
132293344,132293359
132293349,132293375
132293355,132293375
132293360,132293375
132293366,132293390
132293371,132293390
132293377,132293390
132293383,132293406
132293388,132293406
132293394,132293421
132293399,132293421
132293405,132293421
132293410,132293437
132293416,132293437
132293421,132293437
132293427,132293453
132293433,132293453
132293438,132293453
132293444,132293468
132293449,132293468
132293455,132293468
132293460,132293484
132293466,132293484
132293471,132293484
132293477,132293500
132293483,132293500
132293488,132293500
132293494,132293515
132293499,132293515
132293505,132293531
132293510,132293531
132293516,132293531
132293521,132293546
132293527,132293546
132293533,132293546
132293538,132293562
132293544,132293562
132293549,132293562
132293555,132293578
132293560,132293578
132293566,132293578
132293571,132293593
132293577,132293593
132293583,132293609
132293588,132293609
132293594,132293609
132293599,132293625
132293605,132293625
132293610,132293625
132293616,132293640
132293621,132293640
132293627,132293640
132293633,132293656
132293638,132293656
132293644,132293671
132293649,132293671
132293655,132293671
132293660,132293687
132293666,132293687
132293671,132293687
132293677,132293703
132293683,132293703
132293688,132293703
132293694,132293718
132293699,132293718
132293705,132293718
132293710,132293734
132293716,132293734
132293721,132293734
132293727,132293750
132293733,132293750
132293738,132293750
132293744,132293765
132293749,132293765
132293755,132293781
132293760,132293781
132293766,132293781
132293771,132293796
132293777,132293796
132293783,132293796
132293788,132293812
132293794,132293812
132293799,132293812
132293805,132293828
132293810,132293828
132293816,132293828
132293821,132293843
132293827,132293843
132293833,132293859
132293838,132293859
132293844,132293859
132293849,132293875
132293855,132293875
132293860,132293875
132293866,132293890
132293871,132293890
132293877,132293890
132293883,132293906
132293888,132293906
132293894,132293921
132293899,132293921
132293905,132293921
132293910,132293937
132293916,132293937
132293921,132293937
132293927,132293953
132293933,132293953
132293938,132293953
132293944,132293968
132293949,132293968
132293955,132293968
132293960,132293984
132293966,132293984
132293971,132293984
132293977,132294000
132293983,132294000
132293988,132294000
132293994,132294015
132293999,132294015
132294005,132294031
132294010,132294031
132294016,132294031
132294021,132294046
132294027,132294046
132294033,132294046
132294038,132294062
132294044,132294062
132294049,132294062
132294055,132294078
132294060,132294078
132294066,132294093
132294071,132294093
132294077,132294093
132294083,132294109
132294088,132294109
132294094,132294109
132294099,132294125
132294105,132294125
132294110,132294125
132294116,132294140
132294121,132294140
132294127,132294140
132294133,132294156
132294138,132294156
132294144,132294171
132294149,132294171
132294155,132294171
132294160,132294187
132294166,132294187
132294171,132294187
132294177,132294203
132294182,132294203
132294188,132294203
132294194,132294218
132294199,132294218
132294205,132294218
132294210,132294234
132294216,132294234
132294221,132294234
132294227,132294250
132294232,132294250
132294238,132294250
132294244,132294265
132294249,132294265
132294255,132294281
132294260,132294281
132294266,132294281
132294271,132294296
132294277,132294296
132294282,132294296
132294288,132294312
132294294,132294312
132294299,132294312
132294305,132294328
132294310,132294328
132294316,132294343
132294321,132294343
132294327,132294343
132294332,132294359
132294338,132294359
132294344,132294359
132294349,132294375
132294355,132294375
132294360,132294375
132294366,132294390
132294371,132294390
132294377,132294390
132294382,132294406
132294388,132294406
132294394,132294421
132294399,132294421
132294405,132294421
132294410,132294437
132294416,132294437
132294421,132294437
132294427,132294453
132294432,132294453
132294438,132294453
132294444,132294468
132294449,132294468
132294455,132294468
132294460,132294484
132294466,132294484
132294471,132294484
132294477,132294500
132294482,132294500
132294488,132294500
132294494,132294515
132294499,132294515
132294505,132294531
132294510,132294531
132294516,132294531
132294521,132294546
132294527,132294546
132294532,132294546
132294538,132294562
132294544,132294562
132294549,132294562
132294555,132294578
132294560,132294578
132294566,132294593
132294571,132294593
132294577,132294593
132294582,132294609
132294588,132294609
132294594,132294609
132294599,132294625
132294605,132294625
132294610,132294625
132294616,132294640
132294621,132294640
132294627,132294640
132294632,132294656
132294638,132294656
132294644,132294671
132294649,132294671
132294655,132294671
132294660,132294687
132294666,132294687
132294671,132294687
132294677,132294703
132294682,132294703
132294688,132294703
132294694,132294718
132294699,132294718
132294705,132294718
132294710,132294734
132294716,132294734
132294721,132294734
132294727,132294750
132294732,132294750
132294738,132294765
132294744,132294765
132294749,132294765
132294755,132294781
132294760,132294781
132294766,132294781
132294771,132294796
132294777,132294796
132294782,132294796
132294788,132294812
132294794,132294812
132294799,132294812
132294805,132294828
132294810,132294828
132294816,132294843
132294821,132294843
132294827,132294843
132294832,132294859
132294838,132294859
132294844,132294859
132294849,132294875
132294855,132294875
132294860,132294875
132294866,132294890
132294871,132294890
132294877,132294890
132294882,132294906
132294888,132294906
132294894,132294921
132294899,132294921
132294905,132294921
132294910,132294937
132294916,132294937
132294921,132294937
132294927,132294953
132294932,132294953
132294938,132294953
132294944,132294968
132294949,132294968
132294955,132294968
132294960,132294984
132294966,132294984
132294971,132294984
132294977,132295000
132294982,132295000
132294988,132295015
132294994,132295015
132294999,132295015
132295005,132295031
132295010,132295031
132295016,132295031
132295021,132295046
132295027,132295046
132295032,132295046
132295038,132295062
132295044,132295062
132295049,132295078
132295055,132295078
132295060,132295078
132295066,132295093
132295071,132295093
132295077,132295093
132295082,132295109
132295088,132295109
132295094,132295109
132295099,132295125
132295105,132295125
132295110,132295140
132295116,132295140
132295121,132295140
132295127,132295156
132295132,132295156
132295138,132295156
132295144,132295171
132295149,132295171
132295155,132295171
132295160,132295187
132295166,132295187
132295171,132295187
132295177,132295203
132295182,132295203
132295188,132295203
132295194,132295218
132295199,132295218
132295205,132295218
132295210,132295234
132295216,132295234
132295221,132295234
132295227,132295250
132295232,132295250
132295238,132295265
132295244,132295265
132295249,132295265
132295255,132295281
132295260,132295281
132295266,132295281
132295271,132295296
132295277,132295296
132295282,132295296
132295288,132295312
132295293,132295312
132295299,132295312
132295305,132295328
132295310,132295328
132295316,132295343
132295321,132295343
132295327,132295343
132295332,132295359
132295338,132295359
132295343,132295359
132295349,132295375
132295355,132295375
132295360,132295390
132295366,132295390
132295371,132295390
132295377,132295406
132295382,132295406
132295388,132295406
132295393,132295421
132295399,132295421
132295405,132295421
132295410,132295437
132295416,132295437
132295421,132295437
132295427,132295453
132295432,132295453
132295438,132295453
132295443,132295468
132295449,132295468
132295455,132295468
132295460,132295484
132295466,132295484
132295471,132295500
132295477,132295500
132295482,132295500
132295488,132295500
132295493,132295515
132295499,132295515
132295505,132295515
132295510,132295531
132295516,132295531
132295521,132295531
132295527,132295546
132295532,132295546
132295538,132295546
132295543,132295562
132295549,132295562
132295555,132295562
132295560,132295578
132295566,132295578
132295571,132295593
132295577,132295593
132295582,132295593
132295588,132295609
132302773,132302781
132302778,132302796
132302784,132302796
132302790,132302796
132302795,132302796
132302801,132302812
132302806,132302812
132302812,132302812
132302817,132302828
132302823,132302828
132302828,132302828
132302834,132302843
132302839,132302843
132302845,132302843
132302851,132302859
132302856,132302859
132302862,132302859
132302867,132302875
132302873,132302875
132302878,132302875
132302884,132302890
132302889,132302890
132302895,132302906
132302901,132302906
132302906,132302906
132302912,132302906
132302917,132302921
132302923,132302921
132302928,132302937
