"utc","name","pid","service_status","handles","threads","private_bytes","working_set_bytes"
"2026-09-14T18:08:22.7557387Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:08:22.7557387Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:08:32.8082931Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:08:32.8082931Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:08:32.8082931Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:08:42.8562947Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:08:42.8562947Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:08:42.8562947Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:08:52.9008553Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:08:52.9008553Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:08:52.9008553Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:09:02.9522202Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:09:02.9522202Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:09:02.9522202Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:09:13.0064361Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:09:13.0064361Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:09:13.0064361Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:09:23.0610415Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:09:23.0610415Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:09:23.0610415Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:09:33.1129922Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:09:33.1129922Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:09:33.1129922Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:09:43.1629446Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:09:43.1629446Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:09:43.1629446Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:09:53.2171842Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:09:53.2171842Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:09:53.2171842Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:10:03.2693665Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:10:03.2693665Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:10:03.2693665Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:10:13.3210717Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:10:13.3210717Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:10:13.3210717Z","WTabletServicePro","40496","Running","204","4","3461120","14016512"
"2026-09-14T18:10:23.3635546Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:10:23.3635546Z","Wacom_TabletUser","55636","Running","307","5","3010560","23527424"
"2026-09-14T18:10:23.3635546Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:10:33.4166914Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:10:33.4166914Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:10:33.4166914Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:10:43.4617608Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:10:43.4617608Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:10:43.4617608Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:10:53.5089848Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:10:53.5089848Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:10:53.5089848Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:11:03.5546399Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:11:03.5546399Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:11:03.5546399Z","WTabletServicePro","40496","Running","204","4","3452928","14008320"
"2026-09-14T18:11:13.5996485Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:11:13.5996485Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:11:13.5996485Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:11:23.6463941Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:11:23.6463941Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:11:23.6463941Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:11:33.6948124Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:11:33.6948124Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:11:33.6948124Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:11:43.7487198Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:11:43.7487198Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:11:43.7487198Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:11:53.7993721Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:11:53.7993721Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:11:53.7993721Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:12:03.8451222Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:12:03.8451222Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:12:03.8451222Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:12:13.8877891Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:12:13.8877891Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:12:13.8877891Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:12:23.9359359Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:12:23.9359359Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:12:23.9359359Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:12:33.9873015Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:12:33.9873015Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:12:33.9873015Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:12:44.0262248Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:12:44.0262248Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:12:44.0262248Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:12:54.0744805Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:12:54.0744805Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:12:54.0744805Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:13:04.1256353Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:13:04.1256353Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:13:04.1256353Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:13:14.1697634Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:13:14.1697634Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:13:14.1697634Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:13:24.2120808Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:13:24.2120808Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:13:24.2120808Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:13:34.2581873Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:13:34.2581873Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:13:34.2581873Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:13:44.2985801Z","Wacom_Tablet","34844","Running","730","68","45764608","92360704"
"2026-09-14T18:13:44.2985801Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:13:44.2985801Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:13:54.3528177Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:13:54.3528177Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:13:54.3528177Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:14:04.4073539Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:14:04.4073539Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:14:04.4073539Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:14:14.4595283Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:14:14.4595283Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:14:14.4595283Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:14:24.5152792Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:14:24.5152792Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:14:24.5152792Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:14:34.5597614Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:14:34.5597614Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:14:34.5597614Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:14:44.6010613Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:14:44.6010613Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:14:44.6010613Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:14:54.6549486Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:14:54.6549486Z","Wacom_TabletUser","55636","Running","307","5","3006464","23523328"
"2026-09-14T18:14:54.6549486Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:15:04.6991226Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:15:04.6991226Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:15:04.6991226Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:15:14.7502551Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:15:14.7502551Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:15:14.7502551Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:15:24.7979820Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:15:24.7979820Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:15:24.7979820Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:15:34.8535492Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:15:34.8535492Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:15:34.8535492Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:15:44.8976473Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:15:44.8976473Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:15:44.8976473Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:15:54.9491806Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:15:54.9491806Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:15:54.9491806Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:16:04.9933284Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:16:04.9933284Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:16:04.9933284Z","WTabletServicePro","40496","Running","202","3","2396160","12967936"
"2026-09-14T18:16:15.0293029Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:16:15.0293029Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:16:15.0293029Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:16:25.0803706Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:16:25.0803706Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:16:25.0803706Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:16:35.1317772Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:16:35.1317772Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:16:35.1317772Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:16:45.1712774Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:16:45.1712774Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:16:45.1712774Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:16:55.2269173Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:16:55.2269173Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:16:55.2269173Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:17:05.2710894Z","Wacom_Tablet","34844","Running","733","71","45850624","92409856"
"2026-09-14T18:17:05.2710894Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:17:05.2710894Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:17:15.3261343Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:17:15.3261343Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:17:15.3261343Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:17:25.3672870Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:17:25.3672870Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:17:25.3672870Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:17:35.4119607Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:17:35.4119607Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:17:35.4119607Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:17:45.4572841Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:17:45.4572841Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:17:45.4572841Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:17:55.5120867Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:17:55.5120867Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:17:55.5120867Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:18:05.5606274Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:18:05.5606274Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:18:05.5606274Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:18:15.6027048Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:18:15.6027048Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:18:15.6027048Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:18:25.6409886Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:18:25.6409886Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:18:25.6409886Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:18:35.6898765Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:18:35.6898765Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:18:35.6898765Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:18:45.7411870Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:18:45.7411870Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:18:45.7411870Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:18:55.7970088Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:18:55.7970088Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:18:55.7970088Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:19:05.8409461Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:19:05.8409461Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:19:05.8409461Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:19:15.8950095Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:19:15.8950095Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:19:15.8950095Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:19:25.9487906Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:19:25.9487906Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:19:25.9487906Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:19:35.9939859Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:19:35.9939859Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:19:35.9939859Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:19:46.0475434Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:19:46.0475434Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:19:46.0475434Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:19:56.0936680Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:19:56.0936680Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:19:56.0936680Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:20:06.1449880Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:20:06.1449880Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:20:06.1449880Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:20:16.1960465Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:20:16.1960465Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:20:16.1960465Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:20:26.2340385Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:20:26.2340385Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:20:26.2340385Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:20:36.2838500Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:20:36.2838500Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:20:36.2838500Z","WTabletServicePro","40496","Running","202","3","2396160","12967936"
"2026-09-14T18:20:46.3343394Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:20:46.3343394Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:20:46.3343394Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:20:56.3879179Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:20:56.3879179Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:20:56.3879179Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:21:06.4406206Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:21:06.4406206Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:21:06.4406206Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:21:16.4872419Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:21:16.4872419Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:21:16.4872419Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:21:26.5350979Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:21:26.5350979Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:21:26.5350979Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:21:36.5776720Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:21:36.5776720Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:21:36.5776720Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:21:46.6277611Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:21:46.6277611Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:21:46.6277611Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:21:56.6802897Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:21:56.6802897Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:21:56.6802897Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:22:06.7254908Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:22:06.7254908Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:22:06.7254908Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:22:16.7804885Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:22:16.7804885Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:22:16.7804885Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:22:26.8292040Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:22:26.8292040Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:22:26.8292040Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:22:36.8772934Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:22:36.8772934Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:22:36.8772934Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:22:46.9205929Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:22:46.9205929Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:22:46.9205929Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:22:56.9650226Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:22:56.9650226Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:22:56.9650226Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:23:07.0194054Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:23:07.0194054Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:23:07.0194054Z","WTabletServicePro","40496","Running","202","3","2392064","12967936"
"2026-09-14T18:23:17.0637570Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:23:17.0637570Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:23:17.0637570Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:23:27.1169537Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:23:27.1169537Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:23:27.1169537Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:23:37.1677983Z","Wacom_Tablet","34844","Running","731","69","45793280","92377088"
"2026-09-14T18:23:37.1677983Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:23:37.1677983Z","WTabletServicePro","40496","Running","202","4","2424832","12984320"
"2026-09-14T18:23:47.2223165Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:23:47.2223165Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:23:47.2223165Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:23:57.2674197Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:23:57.2674197Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:23:57.2674197Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:24:07.3124740Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
"2026-09-14T18:24:07.3124740Z","Wacom_TabletUser","55636","Running","307","4","2977792","23506944"
"2026-09-14T18:24:07.3124740Z","WTabletServicePro","40496","Running","204","4","2424832","12984320"
"2026-09-14T18:24:17.3531210Z","Wacom_Tablet","34844","Running","731","69","45789184","92372992"
