utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-14T18:48:25.282Z,58492,manager_exports,0000000000000000,1,0.000,512,4,512,4,"open;close;enum;owner;default"
2026-09-14T18:48:25.296Z,58492,manager_open,0000000000000004,1,0.082,512,4,512,4,"hidden;lastError=0"
2026-09-14T18:48:26.453Z,58492,enumerated_context,0000000000000AB0,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-40"
2026-09-14T18:48:26.466Z,58492,enumerated_context,0000000000000AAF,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-39"
2026-09-14T18:48:26.481Z,58492,enumerated_context,0000000000000AAE,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-38"
2026-09-14T18:48:26.496Z,58492,enumerated_context,0000000000000AAD,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-37"
2026-09-14T18:48:26.509Z,58492,enumerated_context,0000000000000AAC,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-36"
2026-09-14T18:48:26.523Z,58492,enumerated_context,0000000000000AAB,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-35"
2026-09-14T18:48:26.536Z,58492,enumerated_context,0000000000000AAA,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-34"
2026-09-14T18:48:26.549Z,58492,enumerated_context,0000000000000AA9,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-33"
2026-09-14T18:48:26.564Z,58492,enumerated_context,0000000000000AA8,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-32"
2026-09-14T18:48:26.576Z,58492,enumerated_context,0000000000000AA7,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-31"
2026-09-14T18:48:26.591Z,58492,enumerated_context,0000000000000AA6,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-30"
2026-09-14T18:48:26.605Z,58492,enumerated_context,0000000000000AA5,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-29"
2026-09-14T18:48:26.618Z,58492,enumerated_context,0000000000000AA4,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-28"
2026-09-14T18:48:26.632Z,58492,enumerated_context,0000000000000AA3,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-27"
2026-09-14T18:48:26.646Z,58492,enumerated_context,0000000000000AA2,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-26"
2026-09-14T18:48:26.660Z,58492,enumerated_context,0000000000000AA1,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-25"
2026-09-14T18:48:26.675Z,58492,enumerated_context,0000000000000AA0,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-24"
2026-09-14T18:48:26.688Z,58492,enumerated_context,0000000000000A9F,0,0.000,512,4,512,4,"owner=00000000004913DC;isWindow=0;ownerPid=0;get=1;device=0;options=0x8015;name=issue121-50160-23"
